tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1818387454136643752',"@wealth_turtle @disclosetv No matter how we voted, it has always been a Hobson's choice.",en,Reply,0,1,0,0,266,2024-07-30 21:45:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1818230042796642345',@StoptAsylbetrug @RadioGenoa Noboby was hurt in these riots thankfully,en,Reply,0,0,0,0,3,2024-07-30 11:19:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1817696565089259716',RT @Daystar: Let God heal your heart.,en,Retweet,2,195,30,14,3033,2024-07-29 00:00:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,,
'1817954431448576158',"RT @HeineKapp: they will pick up snakes with their hands; and when they drink deadly poison, it will not hurt them at all...
Mark 16:18",en,Retweet,9,360,72,5,4074,2024-07-29 17:04:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1818041215922880631',.,qst,Tweet,0,1,0,0,693,2024-07-29 22:49:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1818009754284736956',"RT @garethicke: This country is a powder keg waiting for enough sparks to set it off. 
And when it goes off, a war will erupt between the immigrant communities,  and the natives. 
A war by design,  
A war that both are supposed to lose. 
We must keep our heads, and not become what we oppose.",en,Retweet,79,4120,710,423,205509,2024-07-29 20:44:37,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1817971975119401461',"RT @reformedhg: Evil men do not understand justice, but those who seek the LORD understand it completely. 

Proverbs 28:5",en,Retweet,5,247,49,2,4517,2024-07-29 18:14:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1817870173732266330',"RT @RSnefjella: @tpvsean When your governments get ""penetrated"" by the WEF death cult, and the WEF cult members in government are instructed on what lies to tell, what evils to do, and on whom to prey , any perversity is possible.",en,Retweet,4,133,35,6,13533,2024-07-29 11:29:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1817866410195849251',"RT @iluminatibot: Every day we are being poisoned, robbed and lied to on a massive scale. We have to wake people up to what's really going on here.",en,Retweet,18,831,233,41,40216,2024-07-29 11:15:01,"<a href=""https://google.com"" rel=""nofollow"">illuminatibot</a>",,,,
'1817586779668762869',RT @AwakenTFallen: Divide and conquer 👇🤔👇🐦‍⬛ https://t.co/lCJ73XkQFF,en,Retweet,0,34,18,5,1098,2024-07-28 16:43:52,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GTldi3Ba4AI5wQs.jpg
'1817347801530998974',RT @ChristIsComing5: https://t.co/6IgcFXUmyq,zxx,Retweet,4,128,24,3,1887,2024-07-28 00:54:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GTiEMXQWEAAEsCT.jpg
'1817443626491793565',"RT @iluminatibot: They are enslaving us!

You need to wake up!",en,Retweet,16,1396,294,76,54968,2024-07-28 07:15:01,"<a href=""https://google.com"" rel=""nofollow"">illuminatibot</a>",,,,
'1817002769506509238',RT @ChristIsComing5: https://t.co/uTVAmyXUo7,zxx,Retweet,4,144,28,9,2043,2024-07-27 02:03:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GTdKY59WMAAXQWk.jpg
'1806282748128112838',RT @Pistol480: https://t.co/t03CtqdKgp,zxx,Retweet,2,364,77,6,5109,2024-06-27 12:05:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GRE0liGWkAAxc3S.jpg
'1816616925700780410',RT @GodlyTeachings: Trust God's plan. He knows the way even when we don't.,en,Retweet,22,1257,191,9,26116,2024-07-26 00:30:00,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",,,,
'1816753710950670611',@BGatesIsaPyscho Leo and friends got caught doing something they shouldn't have been doing. They are starting a civil war before the news breaks,en,Reply,0,0,0,0,30,2024-07-26 09:33:32,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1816399512740495805',"RT @MaryJaneMaurer2: @Mick_O_Keeffe Irish leaders.   The world is watching you. 

Your leader Klaus Schwab and the WEF days are numbered.   Don't be on the WRONG side of history 

Do NOT abuse your citizens and longer !",en,Retweet,2,270,31,5,8375,2024-07-25 10:06:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1815743982640459899',"RT @Evangelist_Des: When doubts filled my mind, your comfort gave me renewed hope and cheer.

Psalms 94:19",en,Retweet,13,370,52,2,3464,2024-07-23 14:41:15,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1799660454568235441',RT @thematrixwizard: https://t.co/YfHbpSQujy,zxx,Retweet,783,2144,486,40,98784,2024-06-09 05:31:03,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GPmtoJvbAAINFCY.jpg
'1813414024773607746',RT @ChristIsComing5: https://t.co/lVoAGQDMU4,zxx,Retweet,8,243,41,10,3543,2024-07-17 04:22:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GSqKce7XkAEJ3zM.jpg
'1810530232274751615',"RT @RachelJorich: Many are the plans in a person’s heart,
but it is the Lord’s purpose that prevails.
Proverbs 19:21",en,Retweet,8,306,58,8,4744,2024-07-09 05:23:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1813301572392399187',"RT @IrelandWarriors: @rtenews Don’t go to far @LeoVaradkar 
The Irish people will genuinely want you back try you for treason 🤙🇮🇪 https://t.co/WTs1y7v2v9",en,Retweet,1,60,7,2,2015,2024-07-16 20:55:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GSokKoBXUAASfTX.jpg,https://pbs.twimg.com/media/GSokKoEW0AA2_kT.jpg"
'1810957214007316580',"RT @OrexL: @rtenews Yet another 'big banger' politician (Leo, Eamo etc.) who is jumping ship with NO provocation or scandal.
They are all walking from their prime, peak career positions.
They KNOW something heinous is coming - and want zero association with it.
My guess is EU migration pact. 🤔",en,Retweet,0,23,2,2,978,2024-07-10 09:40:20,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1804977101604528379',RT @thematrixwizard: https://t.co/jKLRqKVNLk,zxx,Retweet,189,1795,518,45,84372,2024-06-23 21:37:30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GQyRG8aa8AA0bvo.jpg
'1804794800194900214',"@MN_Scandi The goth is clearly uncomfortable around this lunatic. 

Also, Matthew 6:1",en,Reply,0,0,0,0,11,2024-06-23 09:33:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1804054511171813470',RT @ladiekerrie: SYNCHRONICITY https://t.co/hvG42JbZir,en,Retweet,520,2810,565,35,97297,2024-06-21 08:31:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GQlKBAFXgAA-puf.jpg
'1802346516805255632',RT @Simple_Disciple: God reveals Himself to those who desire Him with their whole heart.,en,Retweet,8,267,32,19,5027,2024-06-16 15:24:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1801979489167007830',RT @educatedhustler: Stop ignoring the signs you ask God to show you.,en,Retweet,298,12150,2243,20,308590,2024-06-15 15:06:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1801245134543269985',RT @PsycheWizard: https://t.co/3mIFS8Th90,zxx,Retweet,1516,8693,1614,18,564711,2024-06-13 14:28:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GP5TrOsXUAAO1W1.jpg
'1801318410963587496',RT @_Hybreed_: REPEAT AFTER ME: There’s a breakthrough attached to my name.,en,Retweet,57,4182,474,21,136176,2024-06-13 19:19:10,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1801557643506409609',@raisins_band @natemixing This is one plug-in that has been used in everything for years. Decapitator is also great,en,Reply,0,2,0,0,25,2024-06-14 11:09:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1800403703612223878',RT @bryant_selena: https://t.co/AQVORw7F2n,zxx,Retweet,94,6887,845,51,150194,2024-06-11 06:44:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GPxRoK8W4AAlEBE.jpg
'1798537041291911572',"RT @RachelJorich: I will not die but live. 
And I will tell of what the Lord has done.
Psalm 118:17",en,Retweet,5,273,38,4,4526,2024-06-06 03:07:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1797575705682923643',RT @MelvinOtey: Be encouraged church. The light is most brilliant when it shines in abject darkness!,en,Retweet,0,8,1,0,167,2024-06-03 11:27:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1796926986570322253',RT @GodlyTeachings: God will provide. Stay patient and stay focused.,en,Retweet,87,4410,795,22,74991,2024-06-01 16:29:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1792884588676583816',"RT @HeineKapp: For if you forgive other people when they sin against you, your heavenly Father will also forgive you. 
Matthew 6:14",en,Retweet,24,983,184,24,8986,2024-05-21 12:46:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1792564110636290193',"RT @DentonKollar: Commit your way to the LORD, Trust also in Him, And He shall bring it to pass.

- Psalm 37:5 (NKJV)",en,Retweet,5,424,93,10,4394,2024-05-20 15:32:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1742068743226691905',"RT @diana_1mariee_: Let all bitterness, and wrath, and anger, and clamour, and evil speaking, be put away from you, with all malice: and be ye kind one to another, tenderhearted, forgiving one another, even as God for Christ's sake hath forgiven you.

Ephesians 4:31-32 KJV https://t.co/xaxHxuNPit",en,Retweet,13,567,182,99,16423,2024-01-02 06:22:09,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GC0SSkHXoAA-ZZX.jpg
'1786135468762898806',"RT @papatuanuku888: I’m no longer a slave to fear
I am a child of God

Jesus saves",en,Retweet,5,559,48,19,7680,2024-05-02 21:47:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1785817731541221790',RT @FaithfulMessage: God has a blessing with your name on it.,en,Retweet,13,492,63,5,8584,2024-05-02 00:45:00,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",,,,
'1785830640362868868',"RT @RachelJorich: The Lord will fight for you, 
and you shall hold your peace.
Exodus 14:14",en,Retweet,9,314,59,5,5122,2024-05-02 01:36:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1784661952020484536',"RT @RachelJorich: For we walk by faith, not by sight.
2 Corinthians 5:7",en,Retweet,4,197,36,2,3289,2024-04-28 20:12:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1783519789425762425',"RT @unkonfined: God’s will, not mine.
God’s time, not mine.
God’s plan, not mine.
God’s glory, not mine.",en,Retweet,688,15596,4875,228,756000,2024-04-25 16:33:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1783522410592965068',"RT @ChristIsComing5: Men fail. 
God’s love does not.",en,Retweet,3,256,43,12,3710,2024-04-25 16:44:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1781605091536953798',"RT @thompsonb2569: For who is God save the LORD? or who is a rock save our GOD?
- Psalm 18:31 https://t.co/RTdUzqGe0b",en,Retweet,28,2060,262,81,25220,2024-04-20 09:45:29,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/GLmIY7wXMAAxRPy.jpg
'1781545976890860000',RT @mindfulmaven_: https://t.co/gft055fx6Q,zxx,Retweet,253,13336,2339,35,366553,2024-04-20 05:50:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GLlSm1TbIAATWUf.jpg
'1781469076185092242',RT @FaithfulMessage: Stop running from the calling of God.,en,Retweet,13,454,57,4,8447,2024-04-20 00:45:00,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",,,,
'1779982859316416574',"@SpiritofourLord Many people have been sitting on the fence, they are not enemies of God.",en,Reply,0,1,0,0,12,2024-04-15 22:19:18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1778622686446465088',RT @RachelJorich: Psalms before bed🌊 https://t.co/2cx3M6LVxy,en,Retweet,2,171,30,10,2034,2024-04-12 04:14:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GK7v6CGXEAA5EIL.jpg
'1778551088351707339',"RT @ChristIsComing5: Love is the best fruit. 
It gives the taste of heaven!",en,Retweet,1,92,18,10,1855,2024-04-11 23:29:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1778213993774989508',@notgwendalupe Still a great song,en,Reply,0,0,0,0,52,2024-04-11 01:10:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1777321816794562576',@fromez123 @disclosetv They flipped a number of years ago. Hopefully this is a return to normalcy that will continue,en,Reply,0,0,0,0,16,2024-04-08 14:05:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1776952152625123776',@decoyposts @lporiginalg Definitely juicing creatine,en,Reply,0,0,0,0,285,2024-04-07 13:36:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1774949899605594324',"RT @GodlyTeachings: Do not be afraid, just have faith.",en,Retweet,80,4666,714,13,75575,2024-04-02 01:00:07,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",,,,
'1775091901542056396',RT @mustardseeds4me: https://t.co/SSLypYt9v0,zxx,Retweet,1,8,4,0,150,2024-04-02 10:24:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GKJkq-rXkAAePGW.jpg
'1775253744466133256',RT @ChristIsComing5: https://t.co/VLpoP6dzpj,zxx,Retweet,6,288,41,12,2766,2024-04-02 21:07:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GKL33ryWgAAR36p.jpg
'1775252514167759276',"RT @trad_west_: Lord Jesus Christ, Son of God, have mercy on me a sinner",en,Retweet,87,2831,200,8,58012,2024-04-02 21:02:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1774915150518083870',RT @ChristIsComing5: It’s How We Walk‼️ https://t.co/zBuKuhYd0h,en,Retweet,1,78,27,7,964,2024-04-01 22:42:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GKHD7FoXEAAHQ-S.jpg
'1775000196826710373',"RT @RachelJorich: You are my hiding place and my shield;
I hope in Your word.
Psalm 119:114",en,Retweet,0,62,17,5,861,2024-04-02 04:19:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1774421390717857963',"RT @bennyjohnson: He is Risen.

Jesus Christ is King.

Happy Easter ✝️ https://t.co/ssT6wCOQPB",en,Retweet,318,80889,12069,1186,1261552,2024-03-31 14:00:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJ9m59DXsAA922L.jpg
'1773983023806996567',"RT @Superkool_K: The Lost Sheep
Luke 15:3-7. 
In the parable, a shepherd has 100 sheep, but one of them gets lost. The shepherd leaves the other 99 sheep to go out and find the lost sheep. When he finds it, he rejoices and brings it back to the flock. 
God cares about every individual person.",en,Retweet,0,2,1,0,65,2024-03-30 07:58:06,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
'1772690732345925968',"RT @DailyClassicArt: Ari Schaeffer - ""The Return of the Prodigal Son"" (1857) https://t.co/z1U6BcXAVo",en,Retweet,1,22,5,0,564,2024-03-26 18:23:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GGbjPbeXoAA1fXl.jpg
'1773482691242958911',"RT @trad_west_: Lord Jesus Christ, Son of God, have mercy on me a sinner https://t.co/paFe1bDI26",en,Retweet,121,7709,892,78,127458,2024-03-28 22:49:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJytF6AW0AACpVs.jpg
'1772095303245545503',"RT @RachelJorich: Jesus answered and said to him, 
“What I am doing you do not 
understand now, but you will 
know after this.”
John 13:7",en,Retweet,0,33,10,3,626,2024-03-25 02:56:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1771322640109588829',@st_vincent Won’t be signing anything,en,Reply,0,0,0,0,111,2024-03-22 23:46:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1750702534103040210',"RT @ChristIsComing5: Testimony: After work, I used to sit in bars every night, sometimes all alone. I would drink, smoke, fornicate my life away…literally. 

Then Jesus entered! 
And there was light!

Genesis 1:2-3 
“…And God said, Let there be light: and there was light.” https://t.co/trztnqnUUA",en,Retweet,37,1871,340,209,49595,2024-01-26 02:09:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GEu-rMpWcAACTH-.jpg
'1770840995871011095',"RT @autocorrect2_0: In the Bible, it rained for 40 days and 40 nights. 
Day 41 came and the rain stopped.

Moses committed murder & hid in the desert for 40 years. 
Year 41 came, and God called him to help rescue Israel.

Moses went up on the mountain for 40 days. 
On day 41, he received the Ten Commandments.

The Israelites wandered in the wilderness for 40 years.
Year 41, they walked into the Promised Land.

Goliath taunted Israel for 40 days. 
Day 41 came, and David slew him.

Jonah preached a message of repentance to Ninevah for 40 days. 
On day 41, God stopped His plan to destroy them.

Jesus fasted and was tempted for 40 days. 
Day 41, and the devil fled.

After His resurrection, Jesus appeared to His disciples for 40 days. 
On day 41, He ascended into Heaven.

All this to say...don't quit. The rain will stop, the giant will fall, and you will enter your ""promised land."" Don't give up at 40.

41 is coming.

Credit: McKenzie Miller",en,Retweet,1547,6929,1543,221,399484,2024-03-21 15:52:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1770876920898457859',@Dostoevskyquot Crime and Punishment. This stood out to me in a recent reread,en,Reply,0,0,0,0,46,2024-03-21 18:15:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1770694933340365267',@Dostoevskyquot This post hits hard,en,Reply,0,0,0,0,37,2024-03-21 06:12:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1744884821359268064',@GamewithDave https://t.co/ZUVOYaJliM,qme,Reply,0,1,0,0,8,2024-01-10 00:52:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,animated_gif,https://pbs.twimg.com/tweet_video_thumb/GDcTe-qWoAE4BUy.jpg
'1740670335773749728',@TheFigen_ Anyone know the song from the start?,en,Reply,0,1,0,0,188,2023-12-29 09:45:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1740233114994028606',"RT @Dostoevskyquot: The darker the night, the brighter the stars, The deeper the grief, the closer is God!",en,Retweet,64,567,92,2,26257,2023-12-28 04:48:01,"<a href=""https://www.socialchamp.io"" rel=""nofollow"">SocialChamp IO </a>",,,,
'1738211271630012484',"RT @trad_west_: Take up your cross and follow Him.
This is the way. https://t.co/FsTcOkTvNF",en,Retweet,124,7043,642,46,76929,2023-12-22 14:53:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GB9d5mkWUAEiT7G.jpg
'1737971197776695396',@shell062598 https://t.co/omDEqwaqxf,qme,Reply,0,1,0,0,85,2023-12-21 22:59:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,animated_gif,https://pbs.twimg.com/tweet_video_thumb/GB6DltuXYAAcMR1.jpg
'1737958473546047505',@OculusDiscrim @TBifford I’ve been benching for years and alway had a fear of it. This is the best advice I never considered,en,Reply,0,1,0,0,78,2023-12-21 22:09:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1734659757317689727',"@ATRightMovies As a kid that grew up in the 80s, Tango and Cash was the greatest action movie of the decade",en,Reply,0,0,0,0,81,2023-12-12 19:41:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1728036627937648919',@TheFigen_ https://t.co/JzfOaBWlW3,qme,Reply,0,0,0,0,7,2023-11-24 13:03:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,animated_gif,https://pbs.twimg.com/tweet_video_thumb/F_s4JoMWEAATGKj.jpg
'1714683144886989194',"@Chris360Fb @SeffSaid In the end, all human desires come down to tacos",en,Reply,0,1,0,0,63,2023-10-18 17:41:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1710996503458726010',@ATRightMovies https://t.co/DyjSN0WJ5R,qme,Reply,0,0,0,0,11,2023-10-08 13:32:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,animated_gif,https://pbs.twimg.com/tweet_video_thumb/F76uP3RW4AAgbHu.jpg
'1709913271489196033',"@Lexa_in_Christ You shouldn’t give puppies tea, it’s not good for them",en,Reply,0,0,0,1,17,2023-10-05 13:47:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1708925281459737053',@HakmounLive @TheJoeySwoll https://t.co/U8ETqqsSpe,qme,Reply,0,4,0,2,167,2023-10-02 20:21:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/F7dSfB9WYAECOmQ.jpg
'1708814052934160869',"@davidho85807611 @briandordevic @moicthestoic You’re due an upgrade with the 15 I guess, keep the multiples going",en,Reply,0,1,0,0,14,2023-10-02 12:59:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1708241308983181376',RT @QuoteJung: The most terrifying thing is to accept oneself completely.,en,Retweet,35,397,83,9,25096,2023-09-30 23:04:00,"<a href=""https://www.socialchamp.io"" rel=""nofollow"">SocialChamp IO </a>",,,,
'1706200338955436062',@crazyclipsonly $5.41 for a pack of smokes in the US? Costs €16 where I am 😮,en,Reply,0,0,0,0,27,2023-09-25 07:53:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1699778202259100121',@Soranitys @s8n Sounds counter intuitive but cold showers reset your system in a lot of ways and makes it easier to sleep,en,Reply,0,2,0,1,1490,2023-09-07 14:34:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1699749382139031558',"@Soranitys @s8n Cold shower at night, helps you in getting to sleep",en,Reply,0,2,0,1,2511,2023-09-07 12:40:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1697384427620589763',"RT @Theholisticpsyc: You can’t communicate with someone committed to misunderstanding you.

To someone unwilling to give up their perspective.

To someone whose ego needs to view things a certain way. 

No response is a response.

Sometimes, it’s self care.",en,Retweet,2330,16783,3456,143,980325,2023-09-01 00:02:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1697350165760504267',@NoContextHumans Black pills,en,Reply,0,0,0,0,7,2023-08-31 21:46:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1697231894641770850',@keepingpain Been struggling with this question for years,en,Reply,0,0,0,0,65,2023-08-31 13:56:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1695931403253281036',"RT @RachelJorich: But they that wait upon the Lord shall renew
their strength; they shall mount up with wings
as eagles; they shall run, and not be weary;
and they shall walk, and not faint.
Isaiah 40:31",en,Retweet,0,44,13,1,788,2023-08-27 23:48:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1695071495137980766',"RT @Cobratate: You need to have your heart broken.

You need to have it completely fucking crushed.

The women you love needs to fuck someone else and your dad needs to die and your business needs to fail.

You need to get knocked the fuck asleep.

You need to go to jail and sit alone, with cockroaches for months.

And you need to be laughed at and humiliated.

And then you need to get back up.

Dust yourself off.

Look yourself in the eyes.

And smile.

Because they havnt stopped you... have they?

Maybe... just maybe..

Well, it at least seems like....

They cant stop you. 

They CANT stop you.",en,Retweet,4053,33379,3897,1573,3842461,2023-08-25 14:51:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
'1693544048332571134',@greg16676935420 Caviar Deliveroo,es,Reply,0,0,0,0,6,2023-08-21 09:42:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
